batch_id,question_id,original_reference_question_id,family_id,tier,mode,category,subcategory,language_status,question_pl,question_en,question_type,answer_count,primary_axis,secondary_axis,sensitivity_level,controversy_level,safety_label,comparison_allowed,source_id,source_usage_type,uniqueness_hash,content_status,content_contract_status,created_at,notes
S2A-14,TO99Q1377,,S2A-14_leaving_kindly_077,TIER_2,free_plus,intimacy_trust_shadow_questions,leaving_kindly,PL_EN,"Gdy decyzja wygląda praktycznie, ale dotyka czegoś głębiej, jak traktujesz odejście bez zemsty - szczególnie kiedy obraz siebie jest zagrożony?","When the decision looks practical but touches something deeper, how do you treat leaving without revenge - especially when your self-image is threatened?",intimacy_trust_threshold,4,AX02,AX07,2,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,5baaf8e071231e3b,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1378,,S2A-14_hidden_need_078,TIER_2,free_plus,intimacy_trust_shadow_questions,hidden_need,PL_EN,"Kiedy najważniejsza potrzeba brzmi zbyt prosto, żeby ją wypowiedzieć, co powinno zdecydować o Twoim pierwszym ruchu - szczególnie kiedy obraz siebie jest zagrożony?","When the most important need sounds too simple to say, what should decide your first move - especially when your self-image is threatened?",intimacy_trust_threshold,4,AX03,AX06,2,0,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,a4c7579807ac2c05,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1379,,S2A-14_jealousy_signal_079,TIER_3,free_plus,intimacy_trust_shadow_questions,jealousy_signal,PL_EN,"Jeśli sygnał pod zazdrością zaczyna prowadzić decyzję, gdzie stawiasz uwagę - szczególnie kiedy obraz siebie jest zagrożony?","If the signal beneath jealousy starts leading the decision, where do you place attention - especially when your self-image is threatened?",intimacy_trust_threshold,4,AX04,AX10,3,1,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,6e68cd453eec7e5a,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1380,,S2A-14_attachment_pull_080,TIER_1,free_plus,intimacy_trust_shadow_questions,attachment_pull,PL_EN,"Gdy w relacji z dużą siłą emocji pojawia się przyciąganie silniejsze niż plan, co wybierasz najpierw - szczególnie kiedy obraz siebie jest zagrożony?","When the pull stronger than the plan appears in a relationship with strong emotional force, what do you choose first - especially when your self-image is threatened?",intimacy_trust_threshold,4,AX05,AX08,1,1,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,835214553faf4cae,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1381,,S2A-14_trust_repair_081,TIER_1,free_plus,intimacy_trust_shadow_questions,trust_repair,PL_EN,"Co chronisz, kiedy ktoś chce wrócić do zaufania szybciej, niż Ty wracasz do spokoju: spokój, prawdę czy kierunek - szczególnie gdy trzeba wybrać bez aplauzu?","What do you protect when someone wants to return to trust faster than you return to calm: peace, truth, or direction - especially when you must choose without applause?",intimacy_trust_threshold,4,AX06,AX02,1,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,c56fda779022f94a,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1382,,S2A-14_old_pattern_082,TIER_2,free_plus,intimacy_trust_shadow_questions,old_pattern,PL_EN,"Jeśli nikt nie widzi całej ceny, ale czujesz powtórkę, której nie chcesz znowu przeoczyć, co robisz - szczególnie gdy trzeba wybrać bez aplauzu?","If nobody sees the full price, but you feel the repeat you do not want to miss again, what do you do - especially when you must choose without applause?",intimacy_trust_threshold,4,AX07,AX04,2,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,4eebfa9ecdd71871,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1383,,S2A-14_private_truth_083,TIER_2,free_plus,intimacy_trust_shadow_questions,private_truth,PL_EN,"W chwili, gdy prawda jest prywatna, ale jej ukrywanie zaczyna sterować zachowaniem, co mówi o Tobie najwięcej - szczególnie gdy trzeba wybrać bez aplauzu?","In the moment when the truth is private, but hiding it starts steering behavior, what says the most about you - especially when you must choose without applause?",intimacy_trust_threshold,4,AX08,AX01,2,0,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,c47dfff303c4b880,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1384,,S2A-14_intimacy_gate_084,TIER_3,free_plus,intimacy_trust_shadow_questions,intimacy_gate,PL_EN,"Kiedy w rozmowie bez świadków łatwo zrobić ruch z automatu, jaki filtr wybierasz - szczególnie gdy trzeba wybrać bez aplauzu?","When it is easy to move on reflex in a conversation without witnesses, which filter do you choose - especially when you must choose without applause?",intimacy_trust_threshold,4,AX09,AX03,3,1,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,c30f87c628ac59f9,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1385,,S2A-14_soft_conflict_085,TIER_1,free_plus,intimacy_trust_shadow_questions,soft_conflict,PL_EN,"Co jest bardziej uczciwe, gdy niezgodę, która udaje różnicę zdań zaczyna zmieniać Twoją reakcję - szczególnie gdy trzeba wybrać bez aplauzu?",What is more honest when the disagreement pretending to be just a difference of opinion starts changing your reaction - especially when you must choose without applause?,intimacy_trust_threshold,4,AX10,AX07,1,1,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,20a871d00472e220,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1386,,S2A-14_forgiveness_limit_086,TIER_1,free_plus,intimacy_trust_shadow_questions,forgiveness_limit,PL_EN,"Jeśli trzeba zdecydować bez pełnej pewności, a stawką jest spokój, który nie jest udawaniem, co wybierasz - szczególnie gdy trzeba wybrać bez aplauzu?","If you must decide without full certainty, and the stake is peace that is not performance, what do you choose - especially when you must choose without applause?",intimacy_trust_threshold,4,AX01,AX05,1,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,fb9dae00db1f68fb,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1387,,S2A-14_leaving_kindly_087,TIER_2,free_plus,intimacy_trust_shadow_questions,leaving_kindly,PL_EN,"Gdy decyzja wygląda praktycznie, ale dotyka czegoś głębiej, jak traktujesz odejście bez zemsty - szczególnie gdy trzeba wybrać bez aplauzu?","When the decision looks practical but touches something deeper, how do you treat leaving without revenge - especially when you must choose without applause?",intimacy_trust_threshold,4,AX02,AX07,2,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,7aae2bb5cc938ffa,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1388,,S2A-14_hidden_need_088,TIER_2,free_plus,intimacy_trust_shadow_questions,hidden_need,PL_EN,"Kiedy najważniejsza potrzeba brzmi zbyt prosto, żeby ją wypowiedzieć, co powinno zdecydować o Twoim pierwszym ruchu - szczególnie gdy trzeba wybrać bez aplauzu?","When the most important need sounds too simple to say, what should decide your first move - especially when you must choose without applause?",intimacy_trust_threshold,4,AX03,AX06,2,0,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,964f085397ea4a70,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1389,,S2A-14_jealousy_signal_089,TIER_3,free_plus,intimacy_trust_shadow_questions,jealousy_signal,PL_EN,"Jeśli sygnał pod zazdrością zaczyna prowadzić decyzję, gdzie stawiasz uwagę - szczególnie gdy trzeba wybrać bez aplauzu?","If the signal beneath jealousy starts leading the decision, where do you place attention - especially when you must choose without applause?",intimacy_trust_threshold,4,AX04,AX10,3,1,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,b5a19edb467f8012,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1390,,S2A-14_attachment_pull_090,TIER_1,free_plus,intimacy_trust_shadow_questions,attachment_pull,PL_EN,"Gdy w relacji z dużą siłą emocji pojawia się przyciąganie silniejsze niż plan, co wybierasz najpierw - szczególnie gdy trzeba wybrać bez aplauzu?","When the pull stronger than the plan appears in a relationship with strong emotional force, what do you choose first - especially when you must choose without applause?",intimacy_trust_threshold,4,AX05,AX08,1,1,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,cf3abaf49df6aea0,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1391,,S2A-14_trust_repair_091,TIER_1,free_plus,intimacy_trust_shadow_questions,trust_repair,PL_EN,"Co chronisz, kiedy ktoś chce wrócić do zaufania szybciej, niż Ty wracasz do spokoju: spokój, prawdę czy kierunek - szczególnie po cichej zmianie tonu?","What do you protect when someone wants to return to trust faster than you return to calm: peace, truth, or direction - especially after a quiet change of tone?",intimacy_trust_threshold,4,AX06,AX02,1,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,cb02f8b10556a671,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1392,,S2A-14_old_pattern_092,TIER_2,free_plus,intimacy_trust_shadow_questions,old_pattern,PL_EN,"Jeśli nikt nie widzi całej ceny, ale czujesz powtórkę, której nie chcesz znowu przeoczyć, co robisz - szczególnie po cichej zmianie tonu?","If nobody sees the full price, but you feel the repeat you do not want to miss again, what do you do - especially after a quiet change of tone?",intimacy_trust_threshold,4,AX07,AX04,2,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,7060357dcceaf7d4,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1393,,S2A-14_private_truth_093,TIER_2,free_plus,intimacy_trust_shadow_questions,private_truth,PL_EN,"W chwili, gdy prawda jest prywatna, ale jej ukrywanie zaczyna sterować zachowaniem, co mówi o Tobie najwięcej - szczególnie po cichej zmianie tonu?","In the moment when the truth is private, but hiding it starts steering behavior, what says the most about you - especially after a quiet change of tone?",intimacy_trust_threshold,4,AX08,AX01,2,0,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,aac97bb6201c55ff,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1394,,S2A-14_intimacy_gate_094,TIER_3,free_plus,intimacy_trust_shadow_questions,intimacy_gate,PL_EN,"Kiedy w rozmowie bez świadków łatwo zrobić ruch z automatu, jaki filtr wybierasz - szczególnie po cichej zmianie tonu?","When it is easy to move on reflex in a conversation without witnesses, which filter do you choose - especially after a quiet change of tone?",intimacy_trust_threshold,4,AX09,AX03,3,1,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,ebe56f01aa4b4bfb,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1395,,S2A-14_soft_conflict_095,TIER_1,free_plus,intimacy_trust_shadow_questions,soft_conflict,PL_EN,"Co jest bardziej uczciwe, gdy niezgodę, która udaje różnicę zdań zaczyna zmieniać Twoją reakcję - szczególnie po cichej zmianie tonu?",What is more honest when the disagreement pretending to be just a difference of opinion starts changing your reaction - especially after a quiet change of tone?,intimacy_trust_threshold,4,AX10,AX07,1,1,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,89b5fc16a2f8c68d,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1396,,S2A-14_forgiveness_limit_096,TIER_1,free_plus,intimacy_trust_shadow_questions,forgiveness_limit,PL_EN,"Jeśli trzeba zdecydować bez pełnej pewności, a stawką jest spokój, który nie jest udawaniem, co wybierasz - szczególnie po cichej zmianie tonu?","If you must decide without full certainty, and the stake is peace that is not performance, what do you choose - especially after a quiet change of tone?",intimacy_trust_threshold,4,AX01,AX05,1,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,e2f5507bcb79c4d2,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1397,,S2A-14_leaving_kindly_097,TIER_2,free_plus,intimacy_trust_shadow_questions,leaving_kindly,PL_EN,"Gdy decyzja wygląda praktycznie, ale dotyka czegoś głębiej, jak traktujesz odejście bez zemsty - szczególnie po cichej zmianie tonu?","When the decision looks practical but touches something deeper, how do you treat leaving without revenge - especially after a quiet change of tone?",intimacy_trust_threshold,4,AX02,AX07,2,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,0be8fd9990bff877,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1398,,S2A-14_hidden_need_098,TIER_2,free_plus,intimacy_trust_shadow_questions,hidden_need,PL_EN,"Kiedy najważniejsza potrzeba brzmi zbyt prosto, żeby ją wypowiedzieć, co powinno zdecydować o Twoim pierwszym ruchu - szczególnie po cichej zmianie tonu?","When the most important need sounds too simple to say, what should decide your first move - especially after a quiet change of tone?",intimacy_trust_threshold,4,AX03,AX06,2,0,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,5571be94008f93dc,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1399,,S2A-14_jealousy_signal_099,TIER_3,free_plus,intimacy_trust_shadow_questions,jealousy_signal,PL_EN,"Jeśli sygnał pod zazdrością zaczyna prowadzić decyzję, gdzie stawiasz uwagę - szczególnie po cichej zmianie tonu?","If the signal beneath jealousy starts leading the decision, where do you place attention - especially after a quiet change of tone?",intimacy_trust_threshold,4,AX04,AX10,3,1,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,c29371a9ce578e04,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-14,TO99Q1400,,S2A-14_attachment_pull_100,TIER_1,free_plus,intimacy_trust_shadow_questions,attachment_pull,PL_EN,"Gdy w relacji z dużą siłą emocji pojawia się przyciąganie silniejsze niż plan, co wybierasz najpierw - szczególnie po cichej zmianie tonu?","When the pull stronger than the plan appears in a relationship with strong emotional force, what do you choose first - especially after a quiet change of tone?",intimacy_trust_threshold,4,AX05,AX08,1,1,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,3ceaecb9d5e40f66,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this question.
S2A-15,TO99Q1401,,S2A-15_01_01,TIER_1,free_plus,money_status_value_questions,money_control,PL_EN,"Kiedy dodatkowy dochód zaczyna wyglądać rozsądnie tylko dlatego, że daje poczucie kontroli, co sprawdzasz najpierw?","When extra income starts looking reasonable only because it gives a sense of control, what do you check first?",money_status_value_pressure,4,AX01,AX03,2,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,7b3673fd32717c6d,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this exact question.
S2A-15,TO99Q1402,,S2A-15_01_02,TIER_2,free_plus,money_status_value_questions,money_control,PL_EN,"Kiedy propozycja awansu zaczyna wyglądać rozsądnie tylko dlatego, że daje poczucie kontroli, co sprawdzasz najpierw?","When promotion offer starts looking reasonable only because it gives a sense of control, what do you check first?",money_status_value_pressure,4,AX02,AX06,1,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,da93da33144e2ed5,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this exact question.
S2A-15,TO99Q1403,,S2A-15_01_03,TIER_1,free_plus,money_status_value_questions,money_control,PL_EN,"Kiedy drogi zakup zaczyna wyglądać rozsądnie tylko dlatego, że daje poczucie kontroli, co sprawdzasz najpierw?","When expensive purchase starts looking reasonable only because it gives a sense of control, what do you check first?",money_status_value_pressure,4,AX03,AX09,1,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,f893dc4dabd0047b,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this exact question.
S2A-15,TO99Q1404,,S2A-15_01_04,TIER_3,free_plus,money_status_value_questions,money_control,PL_EN,"Kiedy wspólny budżet zaczyna wyglądać rozsądnie tylko dlatego, że daje poczucie kontroli, co sprawdzasz najpierw - gdy nikt nie daje Ci pełnych danych?","When shared budget starts looking reasonable only because it gives a sense of control, what do you check first - when nobody gives you full data?",money_status_value_pressure,4,AX04,AX02,2,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,21953cb808d0bdfd,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this exact question.
S2A-15,TO99Q1405,,S2A-15_01_05,TIER_1,free_plus,money_status_value_questions,money_control,PL_EN,"Kiedy ryzykowna inwestycja zaczyna wyglądać rozsądnie tylko dlatego, że daje poczucie kontroli, co sprawdzasz najpierw?","When risky investment starts looking reasonable only because it gives a sense of control, what do you check first?",money_status_value_pressure,4,AX05,AX05,1,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,da9f869db13a77df,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this exact question.
S2A-15,TO99Q1406,,S2A-15_01_06,TIER_2,free_plus,money_status_value_questions,money_control,PL_EN,"Kiedy prezent, który ma coś udowodnić zaczyna wyglądać rozsądnie tylko dlatego, że daje poczucie kontroli, co sprawdzasz najpierw - zanim wejdziesz w automatyczną reakcję?","When gift meant to prove something starts looking reasonable only because it gives a sense of control, what do you check first - before you enter an automatic reaction?",money_status_value_pressure,4,AX06,AX08,1,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,a70e74845cdfb594,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this exact question.
S2A-15,TO99Q1407,,S2A-15_01_07,TIER_1,free_plus,money_status_value_questions,money_control,PL_EN,"Kiedy obietnica szybkiego zysku zaczyna wyglądać rozsądnie tylko dlatego, że daje poczucie kontroli, co sprawdzasz najpierw?","When promise of quick gain starts looking reasonable only because it gives a sense of control, what do you check first?",money_status_value_pressure,4,AX07,AX01,2,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,78d45927b26c10a5,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this exact question.
S2A-15,TO99Q1408,,S2A-15_01_08,TIER_3,free_plus,money_status_value_questions,money_control,PL_EN,"Kiedy prośba o pożyczkę zaczyna wyglądać rozsądnie tylko dlatego, że daje poczucie kontroli, co sprawdzasz najpierw?","When request for a loan starts looking reasonable only because it gives a sense of control, what do you check first?",money_status_value_pressure,4,AX08,AX04,1,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,e669b403aae0fcad,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this exact question.
S2A-15,TO99Q1409,,S2A-15_01_09,TIER_1,free_plus,money_status_value_questions,money_control,PL_EN,"Kiedy praca za prestiż zamiast spokoju zaczyna wyglądać rozsądnie tylko dlatego, że daje poczucie kontroli, co sprawdzasz najpierw?","When work for prestige instead of peace starts looking reasonable only because it gives a sense of control, what do you check first?",money_status_value_pressure,4,AX09,AX07,1,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,1fa8db1fd69a339e,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this exact question.
S2A-15,TO99Q1410,,S2A-15_01_10,TIER_2,free_plus,money_status_value_questions,money_control,PL_EN,"Kiedy wybór między jakością a oszczędnością zaczyna wyglądać rozsądnie tylko dlatego, że daje poczucie kontroli, co sprawdzasz najpierw?","When choice between quality and saving starts looking reasonable only because it gives a sense of control, what do you check first?",money_status_value_pressure,4,AX10,AX10,2,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,bac899d05f889187,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this exact question.
S2A-15,TO99Q1411,,S2A-15_02_01,TIER_1,free_plus,money_status_value_questions,status_mirror,PL_EN,"Jeśli dodatkowy dochód uruchamia w Tobie potrzebę udowodnienia czegoś, gdzie zatrzymujesz decyzję?","If extra income activates a need to prove something in you, where do you pause the decision?",money_status_value_pressure,4,AX01,AX03,1,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,1f9e8f8a06bb5507,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this exact question.
S2A-15,TO99Q1412,,S2A-15_02_02,TIER_3,free_plus,money_status_value_questions,status_mirror,PL_EN,"Jeśli propozycja awansu uruchamia w Tobie potrzebę udowodnienia czegoś, gdzie zatrzymujesz decyzję?","If promotion offer activates a need to prove something in you, where do you pause the decision?",money_status_value_pressure,4,AX02,AX06,1,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,186335c4237638b9,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this exact question.
S2A-15,TO99Q1413,,S2A-15_02_03,TIER_1,free_plus,money_status_value_questions,status_mirror,PL_EN,"Jeśli drogi zakup uruchamia w Tobie potrzebę udowodnienia czegoś, gdzie zatrzymujesz decyzję?","If expensive purchase activates a need to prove something in you, where do you pause the decision?",money_status_value_pressure,4,AX03,AX09,2,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,3874e164829d1f16,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this exact question.
S2A-15,TO99Q1414,,S2A-15_02_04,TIER_2,free_plus,money_status_value_questions,status_mirror,PL_EN,"Jeśli wspólny budżet uruchamia w Tobie potrzebę udowodnienia czegoś, gdzie zatrzymujesz decyzję?","If shared budget activates a need to prove something in you, where do you pause the decision?",money_status_value_pressure,4,AX04,AX02,1,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,08d34d136f1ba914,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this exact question.
S2A-15,TO99Q1415,,S2A-15_02_05,TIER_1,free_plus,money_status_value_questions,status_mirror,PL_EN,"Jeśli ryzykowna inwestycja uruchamia w Tobie potrzebę udowodnienia czegoś, gdzie zatrzymujesz decyzję?","If risky investment activates a need to prove something in you, where do you pause the decision?",money_status_value_pressure,4,AX05,AX05,1,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,0d7a1d3ecf6b91f5,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this exact question.
S2A-15,TO99Q1416,,S2A-15_02_06,TIER_3,free_plus,money_status_value_questions,status_mirror,PL_EN,"Jeśli prezent, który ma coś udowodnić uruchamia w Tobie potrzebę udowodnienia czegoś, gdzie zatrzymujesz decyzję?","If gift meant to prove something activates a need to prove something in you, where do you pause the decision?",money_status_value_pressure,4,AX06,AX08,2,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,201ef08340ce1003,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this exact question.
S2A-15,TO99Q1417,,S2A-15_02_07,TIER_1,free_plus,money_status_value_questions,status_mirror,PL_EN,"Jeśli obietnica szybkiego zysku uruchamia w Tobie potrzebę udowodnienia czegoś, gdzie zatrzymujesz decyzję?","If promise of quick gain activates a need to prove something in you, where do you pause the decision?",money_status_value_pressure,4,AX07,AX01,1,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,be12bf810f92a4ff,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this exact question.
S2A-15,TO99Q1418,,S2A-15_02_08,TIER_2,free_plus,money_status_value_questions,status_mirror,PL_EN,"Jeśli prośba o pożyczkę uruchamia w Tobie potrzebę udowodnienia czegoś, gdzie zatrzymujesz decyzję?","If request for a loan activates a need to prove something in you, where do you pause the decision?",money_status_value_pressure,4,AX08,AX04,1,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,73796576870d7285,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this exact question.
S2A-15,TO99Q1419,,S2A-15_02_09,TIER_1,free_plus,money_status_value_questions,status_mirror,PL_EN,"Jeśli praca za prestiż zamiast spokoju uruchamia w Tobie potrzebę udowodnienia czegoś, gdzie zatrzymujesz decyzję?","If work for prestige instead of peace activates a need to prove something in you, where do you pause the decision?",money_status_value_pressure,4,AX09,AX07,2,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,55599c0a745a4590,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this exact question.
S2A-15,TO99Q1420,,S2A-15_02_10,TIER_3,free_plus,money_status_value_questions,status_mirror,PL_EN,"Jeśli wybór między jakością a oszczędnością uruchamia w Tobie potrzebę udowodnienia czegoś, gdzie zatrzymujesz decyzję?","If choice between quality and saving activates a need to prove something in you, where do you pause the decision?",money_status_value_pressure,4,AX10,AX10,1,2,safe_reflective,True,internal_generated_stage2A,human_curated_synthetic,c4f4753a1393f83d,ready_for_editorial_review,question_v3_4answer_social_reveal,2026-06-08,Generated in Answer Factory S2A with fixed four-answer contract; answer options are pre-matched to this exact question.
